"Year","State","County ID","State / County Name","All Ages SAIPE Poverty Universe","All Ages in Poverty Count","All Ages in Poverty Count LB 90%","All Ages in Poverty Count UB 90%","90% Confidence Interval (All Ages in Poverty Count)","All Ages in Poverty Percent","All Ages in Poverty Percent LB 90%","All Ages in Poverty Percent UB 90%","90% Confidence Interval (All Ages in Poverty Percent)","Under Age 18 SAIPE Poverty Universe","Under Age 18 in Poverty Count","Under Age 18 in Poverty Count LB 90%","Under Age 18 in Poverty Count UB 90%","90% Confidence Interval (Under Age 18 in Poverty Count)","Under Age 18 in Poverty Percent","Under Age 18 in Poverty Percent LB 90%","Under Age 18 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 18 in Poverty Percent)","Ages 5 to 17 in Families SAIPE Poverty Universe","Ages 5 to 17 in Families in Poverty Count","Ages 5 to 17 in Families in Poverty Count LB 90%","Ages 5 to 17 in Families in Poverty Count UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Count)","Ages 5 to 17 in Families in Poverty Percent","Ages 5 to 17 in Families in Poverty Percent LB 90%","Ages 5 to 17 in Families in Poverty Percent UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Percent)","Under Age 5 SAIPE Poverty Universe","Under Age 5 in Poverty Count","Under Age 5 in Poverty Count LB 90%","Under Age 5 in Poverty Count UB 90%","90% Confidence Interval (Under Age 5 in Poverty Count)","Under Age 5 in Poverty Percent","Under Age 5 in Poverty Percent LB 90%","Under Age 5 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 5 in Poverty Percent)","Median Household Income in Dollars","Median Household Income in Dollars LB 90%","Median Household Income in Dollars UB 90%","90% Confidence Interval (Median Household Income in Dollars)"
"2004","06","06083","Santa Barbara County (CA)","386,592","48,475","37,926","59,024","37,926 to 59,024","12.5","9.8","15.3","9.8 to 15.3","98,778","17,061","12,828","21,294","12,828 to 21,294","17.3","13.0","21.6","13.0 to 21.6","69,493","11,437","8,230","14,644","8,230 to 14,644","16.5","11.8","21.1","11.8 to 21.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,706","$43,987","$49,594","$43,987 to $49,594"
"2004","06","06085","Santa Clara County (CA)","1,677,621","141,085","112,001","170,169","112,001 to 170,169","8.4","6.7","10.1","6.7 to 10.1","427,208","44,747","34,026","55,469","34,026 to 55,469","10.5","8.0","13.0","8.0 to 13.0","291,974","30,196","22,067","38,325","22,067 to 38,325","10.3","7.6","13.1","7.6 to 13.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$68,842","$65,187","$72,702","$65,187 to $72,702"
"2004","06","06087","Santa Cruz County (CA)","242,377","26,245","20,445","32,044","20,445 to 32,044","10.8","8.4","13.2","8.4 to 13.2","57,338","8,446","6,314","10,579","6,314 to 10,579","14.7","11.0","18.5","11.0 to 18.5","39,969","5,460","3,901","7,019","3,901 to 7,019","13.7","9.8","17.6","9.8 to 17.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,031","$48,876","$55,389","$48,876 to $55,389"
"2004","06","06089","Shasta County (CA)","177,268","23,808","18,345","29,271","18,345 to 29,271","13.4","10.3","16.5","10.3 to 16.5","41,948","8,425","6,230","10,620","6,230 to 10,620","20.1","14.9","25.3","14.9 to 25.3","31,251","5,868","4,137","7,599","4,137 to 7,599","18.8","13.2","24.3","13.2 to 24.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$37,696","$35,375","$40,170","$35,375 to $40,170"
"2004","06","06091","Sierra County (CA)","3,399","309","233","386","233 to 386","9.1","6.8","11.4","6.8 to 11.4","705","92","64","120","64 to 120","13.0","9.0","17.0","9.0 to 17.0","563","75","49","101","49 to 101","13.3","8.7","17.9","8.7 to 17.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$37,599","$35,158","$40,211","$35,158 to $40,211"
"2004","06","06093","Siskiyou County (CA)","44,758","6,775","5,208","8,343","5,208 to 8,343","15.1","11.6","18.6","11.6 to 18.6","9,596","2,258","1,663","2,853","1,663 to 2,853","23.5","17.3","29.7","17.3 to 29.7","7,183","1,594","1,119","2,069","1,119 to 2,069","22.2","15.6","28.8","15.6 to 28.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$32,531","$30,527","$34,667","$30,527 to $34,667"
"2004","06","06095","Solano County (CA)","396,623","34,400","26,882","41,918","26,882 to 41,918","8.7","6.8","10.6","6.8 to 10.6","113,484","13,201","9,903","16,500","9,903 to 16,500","11.6","8.7","14.5","8.7 to 14.5","82,706","8,521","6,118","10,924","6,118 to 10,924","10.3","7.4","13.2","7.4 to 13.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$57,728","$54,334","$61,334","$54,334 to $61,334"
"2004","06","06097","Sonoma County (CA)","459,442","38,637","30,244","47,030","30,244 to 47,030","8.4","6.6","10.2","6.6 to 10.2","109,449","11,998","9,008","14,988","9,008 to 14,988","11.0","8.2","13.7","8.2 to 13.7","79,416","8,057","5,791","10,323","5,791 to 10,323","10.1","7.3","13.0","7.3 to 13.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$53,645","$50,536","$56,945","$50,536 to $56,945"
"2004","06","06099","Stanislaus County (CA)","500,270","67,834","53,239","82,430","53,239 to 82,430","13.6","10.6","16.5","10.6 to 16.5","150,027","28,249","21,313","35,185","21,313 to 35,185","18.8","14.2","23.5","14.2 to 23.5","108,754","19,386","14,009","24,763","14,009 to 24,763","17.8","12.9","22.8","12.9 to 22.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,072","$40,591","$45,705","$40,591 to $45,705"
"2004","06","06101","Sutter County (CA)","87,734","10,659","8,264","13,053","8,264 to 13,053","12.1","9.4","14.9","9.4 to 14.9","24,282","4,258","3,175","5,342","3,175 to 5,342","17.5","13.1","22.0","13.1 to 22.0","17,476","2,929","2,086","3,772","2,086 to 3,772","16.8","11.9","21.6","11.9 to 21.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,289","$38,809","$43,928","$38,809 to $43,928"
"2004","06","06103","Tehama County (CA)","60,480","8,759","6,805","10,713","6,805 to 10,713","14.5","11.3","17.7","11.3 to 17.7","15,396","3,343","2,482","4,204","2,482 to 4,204","21.7","16.1","27.3","16.1 to 27.3","11,429","2,378","1,688","3,068","1,688 to 3,068","20.8","14.8","26.8","14.8 to 26.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$34,520","$32,432","$36,742","$32,432 to $36,742"
"2004","06","06105","Trinity County (CA)","13,427","1,908","1,444","2,373","1,444 to 2,373","14.2","10.8","17.7","10.8 to 17.7","2,659","578","415","742","415 to 742","21.7","15.6","27.9","15.6 to 27.9","2,081","439","300","578","300 to 578","21.1","14.4","27.8","14.4 to 27.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$30,307","$28,356","$32,393","$28,356 to $32,393"
"2004","06","06107","Tulare County (CA)","406,607","84,862","66,368","103,357","66,368 to 103,357","20.9","16.3","25.4","16.3 to 25.4","134,167","39,881","30,003","49,759","30,003 to 49,759","29.7","22.4","37.1","22.4 to 37.1","94,546","27,421","19,747","35,095","19,747 to 35,095","29.0","20.9","37.1","20.9 to 37.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$34,809","$32,749","$36,999","$32,749 to $36,999"
"2004","06","06109","Tuolumne County (CA)","52,405","6,069","4,627","7,512","4,627 to 7,512","11.6","8.8","14.3","8.8 to 14.3","10,469","1,729","1,275","2,182","1,275 to 2,182","16.5","12.2","20.8","12.2 to 20.8","8,057","1,196","841","1,551","841 to 1,551","14.8","10.4","19.3","10.4 to 19.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,067","$38,487","$43,820","$38,487 to $43,820"
"2004","06","06111","Ventura County (CA)","787,977","73,267","57,658","88,875","57,658 to 88,875","9.3","7.3","11.3","7.3 to 11.3","218,457","28,303","21,393","35,214","21,393 to 35,214","13.0","9.8","16.1","9.8 to 16.1","158,034","18,888","13,683","24,093","13,683 to 24,093","12.0","8.7","15.2","8.7 to 15.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$59,379","$55,999","$62,963","$55,999 to $62,963"
"2004","06","06113","Yolo County (CA)","178,000","19,891","15,380","24,403","15,380 to 24,403","11.2","8.6","13.7","8.6 to 13.7","44,395","5,907","4,417","7,397","4,417 to 7,397","13.3","9.9","16.7","9.9 to 16.7","32,022","4,436","3,134","5,738","3,134 to 5,738","13.9","9.8","17.9","9.8 to 17.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,810","$42,111","$47,682","$42,111 to $47,682"
"2004","06","06115","Yuba County (CA)","65,896","10,263","7,938","12,588","7,938 to 12,588","15.6","12.0","19.1","12.0 to 19.1","20,198","4,469","3,292","5,646","3,292 to 5,646","22.1","16.3","28.0","16.3 to 28.0","14,200","3,433","2,396","4,470","2,396 to 4,470","24.2","16.9","31.5","16.9 to 31.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$34,493","$32,359","$36,767","$32,359 to $36,767"
"2005","00","00000","United States","287,270,432","38,231,474","37,934,924","38,528,024","37,934,924 to 38,528,024","13.3","13.2","13.4","13.2 to 13.4","72,023,983","13,360,273","13,217,771","13,502,775","13,217,771 to 13,502,775","18.5","18.4","18.7","18.4 to 18.7","51,658,744","8,765,541","8,662,789","8,868,293","8,662,789 to 8,868,293","17.0","16.8","17.2","16.8 to 17.2","19,959,312","4,242,948","4,187,205","4,298,691","4,187,205 to 4,298,691","21.3","21.0","21.5","21.0 to 21.5","$46,242","$46,138","$46,346","$46,138 to $46,346"
"2005","06","06000","California","35,121,556","4,669,056","4,608,110","4,730,003","4,608,110 to 4,730,003","13.3","13.1","13.5","13.1 to 13.5","9,498,237","1,761,755","1,722,836","1,800,674","1,722,836 to 1,800,674","18.5","18.1","19.0","18.1 to 19.0","6,809,675","1,197,835","1,163,347","1,232,323","1,163,347 to 1,232,323","17.6","17.1","18.1","17.1 to 18.1","2,636,473","519,125","502,277","535,974","502,277 to 535,974","19.7","19.1","20.3","19.1 to 20.3","$53,627","$53,309","$53,944","$53,309 to $53,944"
"2005","06","06001","Alameda County (CA)","1,416,095","166,481","155,220","177,742","155,220 to 177,742","11.8","11.0","12.6","11.0 to 12.6","356,352","51,672","46,203","57,141","46,203 to 57,141","14.5","13.0","16.0","13.0 to 16.0","249,464","34,824","30,794","38,854","30,794 to 38,854","14.0","12.3","15.6","12.3 to 15.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$60,937","$59,550","$62,324","$59,550 to $62,324"
"2005","06","06003","Alpine County (CA)","1,150","191","151","231","151 to 231","16.6","13.1","20.1","13.1 to 20.1","201","53","40","65","40 to 65","26.2","20.1","32.4","20.1 to 32.4","141","34","26","42","26 to 42","24.2","18.1","30.2","18.1 to 30.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,283","$41,023","$49,542","$41,023 to $49,542"
"2005","06","06005","Amador County (CA)","33,835","3,377","2,713","4,040","2,713 to 4,040","10.0","8.0","11.9","8.0 to 11.9","6,565","888","689","1,087","689 to 1,087","13.5","10.5","16.6","10.5 to 16.6","5,105","577","437","717","437 to 717","11.3","8.6","14.0","8.6 to 14.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,078","$48,297","$55,859","$48,297 to $55,859"
"2005","06","06007","Butte County (CA)","207,002","39,786","35,952","43,621","35,952 to 43,621","19.2","17.4","21.1","17.4 to 21.1","46,494","10,600","8,824","12,376","8,824 to 12,376","22.8","19.0","26.6","19.0 to 26.6","34,637","6,012","4,958","7,066","4,958 to 7,066","17.4","14.3","20.4","14.3 to 20.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$36,303","$34,469","$38,138","$34,469 to $38,138"
"2005","06","06009","Calaveras County (CA)","46,236","4,846","3,940","5,752","3,940 to 5,752","10.5","8.5","12.4","8.5 to 12.4","8,980","1,250","968","1,532","968 to 1,532","13.9","10.8","17.1","10.8 to 17.1","7,130","838","637","1,039","637 to 1,039","11.8","8.9","14.6","8.9 to 14.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$47,639","$44,088","$51,190","$44,088 to $51,190"
"2005","06","06011","Colusa County (CA)","20,597","2,928","2,365","3,490","2,365 to 3,490","14.2","11.5","16.9","11.5 to 16.9","5,951","1,183","926","1,441","926 to 1,441","19.9","15.6","24.2","15.6 to 24.2","4,253","810","623","997","623 to 997","19.0","14.6","23.4","14.6 to 23.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,186","$35,705","$42,666","$35,705 to $42,666"
"2005","06","06013","Contra Costa County (CA)","1,002,830","81,009","73,300","88,717","73,300 to 88,717","8.1","7.3","8.8","7.3 to 8.8","259,087","28,165","24,509","31,820","24,509 to 31,820","10.9","9.5","12.3","9.5 to 12.3","190,908","19,481","16,553","22,409","16,553 to 22,409","10.2","8.7","11.7","8.7 to 11.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$69,463","$67,709","$71,217","$67,709 to $71,217"
"2005","06","06015","Del Norte County (CA)","24,636","5,547","4,434","6,659","4,434 to 6,659","22.5","18.0","27.0","18.0 to 27.0","6,103","1,808","1,396","2,219","1,396 to 2,219","29.6","22.9","36.4","22.9 to 36.4","4,582","1,201","911","1,491","911 to 1,491","26.2","19.9","32.5","19.9 to 32.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$32,724","$29,878","$35,570","$29,878 to $35,570"
"2005","06","06017","El Dorado County (CA)","175,164","12,888","10,758","15,019","10,758 to 15,019","7.4","6.1","8.6","6.1 to 8.6","39,913","3,484","2,730","4,238","2,730 to 4,238","8.7","6.8","10.6","6.8 to 10.6","30,765","2,328","1,790","2,866","1,790 to 2,866","7.6","5.8","9.3","5.8 to 9.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$62,199","$59,626","$64,771","$59,626 to $64,771"
"2005","06","06019","Fresno County (CA)","855,068","177,490","163,403","191,576","163,403 to 191,576","20.8","19.1","22.4","19.1 to 22.4","265,615","79,607","72,451","86,763","72,451 to 86,763","30.0","27.3","32.7","27.3 to 32.7","189,588","54,209","49,325","59,093","49,325 to 59,093","28.6","26.0","31.2","26.0 to 31.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,390","$39,969","$42,811","$39,969 to $42,811"
"2005","06","06021","Glenn County (CA)","27,249","4,763","3,901","5,624","3,901 to 5,624","17.5","14.3","20.6","14.3 to 20.6","7,819","1,902","1,497","2,306","1,497 to 2,306","24.3","19.1","29.5","19.1 to 29.5","5,682","1,299","1,002","1,596","1,002 to 1,596","22.9","17.6","28.1","17.6 to 28.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,707","$33,030","$38,384","$33,030 to $38,384"
"2005","06","06023","Humboldt County (CA)","123,473","20,367","17,951","22,784","17,951 to 22,784","16.5","14.5","18.5","14.5 to 18.5","26,756","5,451","4,442","6,460","4,442 to 6,460","20.4","16.6","24.1","16.6 to 24.1","19,532","3,503","2,797","4,209","2,797 to 4,209","17.9","14.3","21.5","14.3 to 21.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$33,923","$31,349","$36,497","$31,349 to $36,497"
"2005","06","06025","Imperial County (CA)","144,085","30,650","26,729","34,570","26,729 to 34,570","21.3","18.6","24.0","18.6 to 24.0","46,587","12,783","10,807","14,759","10,807 to 14,759","27.4","23.2","31.7","23.2 to 31.7","32,362","8,586","7,221","9,951","7,221 to 9,951","26.5","22.3","30.7","22.3 to 30.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,085","$33,057","$37,112","$33,057 to $37,112"
"2005","06","06027","Inyo County (CA)","17,957","2,089","1,682","2,496","1,682 to 2,496","11.6","9.4","13.9","9.4 to 13.9","3,935","646","501","790","501 to 790","16.4","12.7","20.1","12.7 to 20.1","2,986","426","324","528","324 to 528","14.3","10.8","17.7","10.8 to 17.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,911","$36,345","$43,477","$36,345 to $43,477"
"2005","06","06029","Kern County (CA)","720,719","149,772","139,011","160,533","139,011 to 160,533","20.8","19.3","22.3","19.3 to 22.3","228,012","64,618","58,555","70,681","58,555 to 70,681","28.3","25.7","31.0","25.7 to 31.0","163,246","43,124","38,228","48,020","38,228 to 48,020","26.4","23.4","29.4","23.4 to 29.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,146","$38,970","$41,323","$38,970 to $41,323"
"2005","06","06031","Kings County (CA)","120,808","24,912","21,525","28,299","21,525 to 28,299","20.6","17.8","23.4","17.8 to 23.4","39,712","10,090","8,444","11,735","8,444 to 11,735","25.4","21.3","29.5","21.3 to 29.5","27,955","6,754","5,544","7,964","5,544 to 7,964","24.2","19.8","28.5","19.8 to 28.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,433","$37,610","$43,257","$37,610 to $43,257"
"2005","06","06033","Lake County (CA)","63,657","11,650","9,593","13,707","9,593 to 13,707","18.3","15.1","21.5","15.1 to 21.5","14,498","3,864","3,054","4,673","3,054 to 4,673","26.7","21.1","32.2","21.1 to 32.2","11,016","2,719","2,112","3,326","2,112 to 3,326","24.7","19.2","30.2","19.2 to 30.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$34,874","$31,865","$37,882","$31,865 to $37,882"
"2005","06","06035","Lassen County (CA)","25,348","4,280","3,507","5,052","3,507 to 5,052","16.9","13.8","19.9","13.8 to 19.9","6,520","1,302","1,029","1,575","1,029 to 1,575","20.0","15.8","24.2","15.8 to 24.2","5,088","837","646","1,028","646 to 1,028","16.5","12.7","20.2","12.7 to 20.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,423","$37,872","$44,975","$37,872 to $44,975"
"2005","06","06037","Los Angeles County (CA)","9,714,769","1,574,523","1,525,335","1,623,710","1,525,335 to 1,623,710","16.2","15.7","16.7","15.7 to 16.7","2,683,068","624,433","596,523","652,343","596,523 to 652,343","23.3","22.2","24.3","22.2 to 24.3","1,928,664","438,828","415,356","462,300","415,356 to 462,300","22.8","21.5","24.0","21.5 to 24.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,166","$47,508","$48,823","$47,508 to $48,823"
"2005","06","06039","Madera County (CA)","133,434","24,389","20,850","27,929","20,850 to 27,929","18.3","15.6","20.9","15.6 to 20.9","39,448","10,763","8,900","12,625","8,900 to 12,625","27.3","22.6","32.0","22.6 to 32.0","27,891","7,157","5,874","8,440","5,874 to 8,440","25.7","21.1","30.3","21.1 to 30.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,655","$42,384","$46,926","$42,384 to $46,926"
"2005","06","06041","Marin County (CA)","235,039","15,315","13,053","17,577","13,053 to 17,577","6.5","5.6","7.5","5.6 to 7.5","49,240","3,767","3,008","4,526","3,008 to 4,526","7.7","6.1","9.2","6.1 to 9.2","35,063","2,425","1,898","2,952","1,898 to 2,952","6.9","5.4","8.4","5.4 to 8.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$78,009","$74,852","$81,167","$74,852 to $81,167"
"2005","06","06043","Mariposa County (CA)","16,599","2,116","1,684","2,548","1,684 to 2,548","12.7","10.1","15.4","10.1 to 15.4","3,308","606","468","744","468 to 744","18.3","14.2","22.5","14.2 to 22.5","2,593","425","322","528","322 to 528","16.4","12.4","20.4","12.4 to 20.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,891","$36,695","$43,086","$36,695 to $43,086"
"2005","06","06045","Mendocino County (CA)","85,488","14,524","12,324","16,724","12,324 to 16,724","17.0","14.4","19.6","14.4 to 19.6","20,113","4,812","3,899","5,724","3,899 to 5,724","23.9","19.4","28.5","19.4 to 28.5","14,700","3,210","2,536","3,884","2,536 to 3,884","21.8","17.2","26.4","17.2 to 26.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,149","$37,576","$42,723","$37,576 to $42,723"
"2005","06","06047","Merced County (CA)","236,173","43,837","38,640","49,035","38,640 to 49,035","18.6","16.4","20.8","16.4 to 20.8","77,563","19,828","17,108","22,548","17,108 to 22,548","25.6","22.1","29.1","22.1 to 29.1","56,273","13,476","11,374","15,578","11,374 to 15,578","23.9","20.2","27.7","20.2 to 27.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,039","$37,937","$42,141","$37,937 to $42,141"
"2005","06","06049","Modoc County (CA)","9,079","1,853","1,495","2,211","1,495 to 2,211","20.4","16.5","24.4","16.5 to 24.4","1,971","580","449","710","449 to 710","29.4","22.8","36.0","22.8 to 36.0","1,557","387","292","482","292 to 482","24.9","18.8","30.9","18.8 to 30.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$29,506","$26,856","$32,156","$26,856 to $32,156"
"2005","06","06051","Mono County (CA)","12,231","1,133","898","1,368","898 to 1,368","9.3","7.3","11.2","7.3 to 11.2","2,686","338","260","417","260 to 417","12.6","9.7","15.5","9.7 to 15.5","1,959","224","169","279","169 to 279","11.4","8.6","14.3","8.6 to 14.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$49,703","$45,240","$54,166","$45,240 to $54,166"
"2005","06","06053","Monterey County (CA)","387,030","54,467","47,572","61,362","47,572 to 61,362","14.1","12.3","15.9","12.3 to 15.9","114,595","21,517","17,957","25,078","17,957 to 25,078","18.8","15.7","21.9","15.7 to 21.9","78,983","14,290","11,763","16,817","11,763 to 16,817","18.1","14.9","21.3","14.9 to 21.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$55,723","$53,388","$58,058","$53,388 to $58,058"
"2005","06","06055","Napa County (CA)","126,944","9,523","7,941","11,105","7,941 to 11,105","7.5","6.3","8.7","6.3 to 8.7","30,363","3,011","2,377","3,644","2,377 to 3,644","9.9","7.8","12.0","7.8 to 12.0","22,038","2,048","1,589","2,507","1,589 to 2,507","9.3","7.2","11.4","7.2 to 11.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$62,836","$59,788","$65,883","$59,788 to $65,883"
"2005","06","06057","Nevada County (CA)","97,216","7,310","6,065","8,555","6,065 to 8,555","7.5","6.2","8.8","6.2 to 8.8","19,203","2,005","1,577","2,432","1,577 to 2,432","10.4","8.2","12.7","8.2 to 12.7","14,991","1,374","1,054","1,694","1,054 to 1,694","9.2","7.0","11.3","7.0 to 11.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$51,582","$48,911","$54,253","$48,911 to $54,253"
"2005","06","06059","Orange County (CA)","2,930,117","261,504","244,129","278,878","244,129 to 278,878","8.9","8.3","9.5","8.3 to 9.5","785,186","90,936","81,955","99,917","81,955 to 99,917","11.6","10.4","12.7","10.4 to 12.7","562,426","59,579","53,149","66,009","53,149 to 66,009","10.6","9.4","11.7","9.4 to 11.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$65,823","$64,738","$66,909","$64,738 to $66,909"
"2005","06","06061","Placer County (CA)","313,137","17,531","14,782","20,279","14,782 to 20,279","5.6","4.7","6.5","4.7 to 6.5","72,411","5,166","4,162","6,170","4,162 to 6,170","7.1","5.7","8.5","5.7 to 8.5","54,211","3,426","2,699","4,153","2,699 to 4,153","6.3","5.0","7.7","5.0 to 7.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$62,777","$60,255","$65,299","$60,255 to $65,299"
"2005","06","06063","Plumas County (CA)","21,219","2,452","1,955","2,948","1,955 to 2,948","11.6","9.2","13.9","9.2 to 13.9","4,111","690","533","847","533 to 847","16.8","13.0","20.6","13.0 to 20.6","3,218","452","341","563","341 to 563","14.0","10.6","17.5","10.6 to 17.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,982","$37,335","$44,628","$37,335 to $44,628"
"2005","06","06065","Riverside County (CA)","1,901,949","219,375","201,135","237,616","201,135 to 237,616","11.5","10.6","12.5","10.6 to 12.5","543,425","84,636","74,965","94,307","74,965 to 94,307","15.6","13.8","17.4","13.8 to 17.4","398,022","56,635","49,559","63,711","49,559 to 63,711","14.2","12.5","16.0","12.5 to 16.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,029","$50,932","$53,125","$50,932 to $53,125"
"2005","06","06067","Sacramento County (CA)","1,331,096","181,110","167,676","194,544","167,676 to 194,544","13.6","12.6","14.6","12.6 to 14.6","365,109","71,689","64,248","79,129","64,248 to 79,129","19.6","17.6","21.7","17.6 to 21.7","263,175","46,370","40,917","51,823","40,917 to 51,823","17.6","15.5","19.7","15.5 to 19.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$51,713","$50,870","$52,556","$50,870 to $52,556"
"2005","06","06069","San Benito County (CA)","55,157","5,550","4,437","6,664","4,437 to 6,664","10.1","8.0","12.1","8.0 to 12.1","16,873","2,217","1,723","2,711","1,723 to 2,711","13.1","10.2","16.1","10.2 to 16.1","12,411","1,513","1,154","1,872","1,154 to 1,872","12.2","9.3","15.1","9.3 to 15.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$62,215","$57,081","$67,348","$57,081 to $67,348"
"2005","06","06071","San Bernardino County (CA)","1,906,147","285,275","264,328","306,221","264,328 to 306,221","15.0","13.9","16.1","13.9 to 16.1","592,060","117,828","106,277","129,378","106,277 to 129,378","19.9","18.0","21.9","18.0 to 21.9","434,807","80,071","71,081","89,061","71,081 to 89,061","18.4","16.3","20.5","16.3 to 20.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,761","$47,413","$50,109","$47,413 to $50,109"
"2005","06","06073","San Diego County (CA)","2,812,248","310,376","288,882","331,870","288,882 to 331,870","11.0","10.3","11.8","10.3 to 11.8","744,797","116,761","104,696","128,826","104,696 to 128,826","15.7","14.1","17.3","14.1 to 17.3","522,642","77,960","68,913","87,007","68,913 to 87,007","14.9","13.2","16.6","13.2 to 16.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$56,224","$55,427","$57,020","$55,427 to $57,020"
"2005","06","06075","San Francisco County (CA)","716,922","87,324","81,036","93,611","81,036 to 93,611","12.2","11.3","13.1","11.3 to 13.1","106,510","15,809","13,351","18,267","13,351 to 18,267","14.8","12.5","17.2","12.5 to 17.2","66,661","10,454","8,774","12,134","8,774 to 12,134","15.7","13.2","18.2","13.2 to 18.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$57,476","$55,679","$59,274","$55,679 to $59,274"
"2005","06","06077","San Joaquin County (CA)","643,285","94,537","86,171","102,902","86,171 to 102,902","14.7","13.4","16.0","13.4 to 16.0","192,894","38,044","33,831","42,256","33,831 to 42,256","19.7","17.5","21.9","17.5 to 21.9","139,307","25,828","22,423","29,233","22,423 to 29,233","18.5","16.1","21.0","16.1 to 21.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,828","$47,023","$50,633","$47,023 to $50,633"
"2005","06","06079","San Luis Obispo County (CA)","238,908","32,138","28,011","36,265","28,011 to 36,265","13.5","11.7","15.2","11.7 to 15.2","49,992","7,151","5,886","8,415","5,886 to 8,415","14.3","11.8","16.8","11.8 to 16.8","37,312","4,661","3,730","5,592","3,730 to 5,592","12.5","10.0","15.0","10.0 to 15.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$49,313","$47,300","$51,327","$47,300 to $51,327"
"2005","06","06081","San Mateo County (CA)","686,837","47,351","40,758","53,945","40,758 to 53,945","6.9","5.9","7.9","5.9 to 7.9","161,752","13,502","11,070","15,933","11,070 to 15,933","8.3","6.8","9.9","6.8 to 9.9","111,995","9,090","7,268","10,912","7,268 to 10,912","8.1","6.5","9.7","6.5 to 9.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$74,286","$72,009","$76,564","$72,009 to $76,564"
